,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,color_num,clarity_num,cut_num,carat_range,table_range,color_range
5199,2574,0.84,Premium,E,SI2,62.4,58.0,213.49,0.3,254.15,2,7,2,5,8,CL
5200,4318,1.08,Premium,G,SI2,59.8,57.0,298.07,0.9,275.99,4,7,2,7,7,N-CL
5201,3884,0.91,Ideal,G,SI1,62.6,57.0,237.55,0.8,261.04,4,6,1,6,7,N-CL
5202,1151,0.41,Ideal,D,VS1,62.1,56.0,109.9,0.6,268.05,1,4,1,3,6,CL
5203,18648,2.1,Ideal,H,SI1,62.9,57.0,540.0,0.9,257.14,5,6,1,11,7,N-CL
5204,2201,0.71,Very Good,G,SI1,62.7,59.0,181.64,0.4,255.83,4,6,3,5,9,N-CL
5205,7453,1.54,Very Good,J,SI1,61.2,59.0,411.27,0.5,267.06,7,6,3,9,9,N-CL
5206,1851,0.57,Ideal,G,VS1,62.1,56.0,150.57,0.6,264.16,4,4,1,4,6,N-CL
5207,812,0.38,Premium,D,SI2,61.1,58.0,99.89,1.3,262.87,1,7,2,2,8,CL
5208,4637,0.91,Premium,D,VS2,62.7,59.0,231.47,0.5,254.36,1,5,2,6,9,CL
5209,782,0.35,Ideal,F,VS1,61.9,55.0,95.02,1.1,271.49,3,4,1,2,5,CL
5210,505,0.23,Very Good,E,VVS2,61.2,60.0,61.47,1.0,267.26,2,3,3,1,10,CL
5211,720,0.32,Ideal,H,VS1,63.0,57.0,83.84,0.5,262.0,5,4,1,2,7,N-CL
5212,6393,1.02,Ideal,F,VS2,61.0,56.0,287.05,1.1,281.42,3,5,1,7,6,CL
5213,3864,1.12,Very Good,E,SI2,60.9,63.0,288.8,0.9,257.86,2,7,3,7,13,CL
5214,605,0.3,Ideal,F,VS2,60.9,56.0,81.75,0.7,272.5,3,5,1,1,6,CL
5215,4416,1.01,Very Good,F,SI2,62.7,59.0,260.1,0.8,257.52,3,7,3,7,9,CL
5216,2304,0.56,Very Good,E,VVS2,60.3,57.0,153.7,0.8,274.46,2,3,3,4,7,CL
5217,710,0.3,Very Good,D,VS2,62.5,58.0,78.4,0.7,261.33,1,5,3,1,8,CL
5218,3920,1.0,Good,J,VS1,58.1,64.0,280.98,1.8,280.98,7,4,4,6,14,N-CL
5219,8048,1.56,Good,I,SI2,58.5,61.0,441.28,0.7,282.87,6,7,4,9,11,N-CL
5220,1949,0.57,Ideal,E,VS2,61.7,56.0,152.84,0.4,268.14,2,5,1,4,6,CL
5221,1009,0.39,Premium,G,VS2,62.3,59.0,101.41,0.9,260.03,4,5,2,2,9,N-CL
5222,5174,1.2,Ideal,I,SI1,62.2,56.0,305.73,0.3,254.78,6,6,1,7,6,N-CL
5223,12546,1.6,Good,H,VS1,59.9,61.0,433.8,0.4,271.12,5,4,4,9,11,N-CL
5224,1205,0.53,Ideal,H,SI1,61.5,54.0,144.15,1.0,271.98,5,6,1,4,4,N-CL
5225,1676,0.5,Premium,E,VS2,62.6,58.0,131.61,1.0,263.22,2,5,2,3,8,CL
5226,11946,2.1,Fair,G,SI2,61.4,66.0,554.05,0.8,263.83,4,7,5,11,16,N-CL
5227,10368,1.16,Ideal,G,IF,59.9,57.0,328.97,1.2,283.59,4,1,1,7,7,N-CL
5228,10321,1.27,Very Good,G,VVS2,61.5,58.0,334.25,0.9,263.19,4,3,3,8,8,N-CL
5229,997,0.5,Very Good,F,SI2,62.2,54.0,134.21,1.2,268.42,3,7,3,3,4,CL
5230,4975,1.0,Very Good,E,SI2,58.7,59.0,281.43,1.2,281.43,2,7,3,6,9,CL
5231,2515,0.71,Premium,G,VS2,60.4,61.0,193.43,0.7,272.44,4,5,2,5,11,N-CL
5232,5285,1.21,Premium,H,SI2,60.0,60.0,332.33,0.7,274.65,5,7,2,8,10,N-CL
5233,3254,0.71,Ideal,G,VVS1,62.8,56.0,189.44,0.9,266.82,4,2,1,5,6,N-CL
5234,454,0.35,Good,E,SI2,64.0,55.0,89.71,0.9,256.31,2,7,4,2,5,CL
5235,3884,0.97,Ideal,F,SI1,61.7,56.0,254.43,0.8,262.3,3,6,1,6,6,CL
5236,13009,1.5,Premium,G,VS1,62.4,60.0,380.02,1.0,253.35,4,4,2,8,10,N-CL
5237,4064,1.12,Premium,J,SI1,62.7,55.0,290.55,0.6,259.42,7,6,2,7,5,N-CL
5238,382,0.3,Very Good,I,SI1,62.5,57.0,78.95,0.7,263.17,6,6,3,1,7,N-CL
5239,956,0.3,Ideal,G,IF,62.8,57.0,79.14,0.9,263.8,4,1,1,1,7,N-CL
5240,1317,0.5,Very Good,I,VS1,61.5,55.0,136.32,0.8,272.64,6,4,3,3,5,N-CL
5241,1369,0.52,Very Good,G,VS2,63.0,56.0,133.95,0.8,257.6,4,5,3,4,6,N-CL
5242,3376,0.71,Ideal,E,SI1,61.7,55.0,190.77,0.7,268.69,2,6,1,5,5,CL
5243,5908,1.16,Ideal,G,SI1,61.8,55.0,310.29,0.4,267.49,4,6,1,7,5,N-CL
5244,12230,1.21,Ideal,F,VVS1,59.8,60.0,329.93,0.9,272.67,3,2,1,8,10,CL
5245,2974,0.57,Ideal,F,IF,61.8,54.0,152.56,0.4,267.65,3,1,1,4,4,CL
5246,8703,1.73,Good,J,SI1,65.6,55.0,414.04,0.7,239.33,7,6,4,10,5,N-CL
5247,15111,1.59,Premium,E,VS2,62.3,59.0,407.41,0.7,256.23,2,5,2,9,9,CL
5248,4092,1.06,Ideal,I,SI2,61.3,56.0,284.45,0.6,268.35,6,7,1,7,6,N-CL
5249,1125,0.4,Ideal,E,VS1,61.2,57.0,107.17,0.6,267.92,2,4,1,2,7,CL
5250,1168,0.31,Ideal,F,IF,61.4,56.0,86.35,0.7,278.55,3,1,1,2,6,CL
5251,761,0.31,Premium,H,IF,60.4,58.0,86.55,0.5,279.19,5,1,2,2,8,N-CL
5252,12795,1.19,Ideal,D,VVS2,62.0,57.0,318.12,1.5,267.33,1,3,1,7,7,CL
5253,5055,1.24,Ideal,H,VS1,63.0,55.0,317.21,0.4,255.81,5,4,1,8,5,N-CL
5254,1847,0.54,Ideal,E,VS2,61.0,56.0,145.53,0.6,269.5,2,5,1,4,6,CL
5255,914,0.48,Good,G,SI1,64.7,58.0,117.64,1.9,245.08,4,6,4,3,8,N-CL
5256,662,0.4,Ideal,J,VVS2,61.8,55.0,109.21,0.6,273.02,7,3,1,2,5,N-CL
5257,574,0.3,Premium,D,SI2,61.2,60.0,78.95,0.7,263.17,1,7,2,1,10,CL
5258,2197,0.51,Ideal,G,VVS2,61.6,55.0,136.59,0.6,267.82,4,3,1,4,5,N-CL
5259,6068,1.26,Premium,I,SI1,62.0,58.0,325.66,0.4,258.46,6,6,2,8,8,N-CL
5260,600,0.36,Premium,F,SI1,62.3,59.0,93.57,1.3,259.92,3,6,2,2,9,CL
5261,412,0.31,Good,J,VS1,61.9,61.0,80.8,1.2,260.65,7,4,4,2,11,N-CL
5262,1743,0.59,Ideal,D,SI1,61.6,57.0,160.1,0.6,271.36,1,6,1,4,7,CL
5263,8374,1.0,Good,D,VVS2,60.2,62.0,267.92,0.6,267.92,1,3,4,6,12,CL
5264,802,0.31,Very Good,G,VS1,63.2,56.0,79.51,0.7,256.48,4,4,3,2,6,N-CL
5265,2006,0.72,Ideal,J,VS1,62.7,57.0,188.13,0.5,261.29,7,4,1,5,7,N-CL
5266,882,0.4,Good,E,SI1,63.8,56.0,104.71,0.8,261.77,2,6,4,2,6,CL
5267,1090,0.4,Ideal,E,VVS2,62.3,54.0,107.4,0.4,268.5,2,3,1,2,4,CL
5268,2335,0.7,Ideal,G,SI1,61.1,55.0,189.78,0.7,271.11,4,6,1,4,5,N-CL
5269,11580,1.51,Ideal,H,VS1,62.6,56.0,390.08,0.5,258.33,5,4,1,9,6,N-CL
5270,2009,0.54,Premium,D,VS2,62.2,56.0,143.05,1.1,264.91,1,5,2,4,6,CL
5271,1011,0.35,Fair,F,VVS1,54.6,59.0,111.28,1.2,317.94,3,2,5,2,9,CL
5272,2324,0.7,Very Good,E,SI2,60.8,57.0,185.19,1.1,264.56,2,7,3,4,7,CL
5273,5190,1.18,Premium,G,SI2,61.4,58.0,312.58,0.7,264.9,4,7,2,7,8,N-CL
5274,3229,0.71,Ideal,H,VS1,60.8,57.0,192.43,0.9,271.03,5,4,1,5,7,N-CL
5275,7316,1.42,Premium,H,SI2,61.6,58.0,371.17,0.7,261.39,5,7,2,8,8,N-CL
5276,1331,0.51,Ideal,H,SI1,62.1,55.0,137.12,0.4,268.86,5,6,1,4,5,N-CL
5277,2344,1.02,Good,G,I1,57.4,59.0,289.24,0.6,283.57,4,8,4,7,9,N-CL
5278,3820,0.76,Ideal,F,VS1,61.9,55.0,200.54,0.7,263.87,3,4,1,5,5,CL
5279,811,0.37,Very Good,E,VS2,62.3,59.0,96.07,0.7,259.65,2,5,3,2,9,CL
5280,2319,0.7,Premium,F,SI1,61.9,58.0,181.64,0.7,259.49,3,6,2,4,8,CL
5281,622,0.3,Very Good,E,VVS2,61.1,62.0,80.25,1.2,267.5,2,3,3,1,12,CL
5282,1690,0.5,Ideal,D,VS2,61.9,55.0,133.43,0.6,266.86,1,5,1,3,5,CL
5283,9802,1.53,Very Good,I,VS2,62.8,59.0,388.48,0.6,253.91,6,5,3,9,9,N-CL
5284,450,0.3,Ideal,H,SI1,62.2,57.0,78.4,0.7,261.33,5,6,1,1,7,N-CL
5285,2243,0.62,Ideal,D,VS2,61.2,56.0,167.28,0.5,269.81,1,5,1,4,6,CL
5286,7260,1.23,Ideal,H,VS2,62.3,56.0,316.27,1.0,257.13,5,5,1,8,6,N-CL
5287,5363,1.26,Ideal,I,SI2,62.0,56.0,337.15,0.9,267.58,6,7,1,8,6,N-CL
5288,3889,1.12,Premium,H,SI2,61.4,59.0,296.74,0.4,264.95,5,7,2,7,9,N-CL
5289,982,0.4,Very Good,D,VS2,59.1,57.0,114.08,1.2,285.2,1,5,3,2,7,CL
5290,16575,1.71,Ideal,D,SI1,60.3,60.0,464.27,1.0,271.5,1,6,1,10,10,CL
5291,6771,1.01,Very Good,E,VS2,64.0,56.0,252.39,2.4,249.89,2,5,3,7,6,CL
5292,12844,2.03,Premium,I,SI1,59.8,59.0,562.87,0.6,277.28,6,6,2,11,9,N-CL
5293,1168,0.31,Ideal,F,IF,61.2,57.0,83.45,0.7,269.19,3,1,1,2,7,CL
5294,792,0.43,Very Good,H,VS2,61.9,55.0,117.61,3.1,273.51,5,5,3,3,5,N-CL
5295,13060,1.05,Ideal,F,IF,61.7,56.0,278.86,1.2,265.58,3,1,1,7,6,CL
5296,10744,1.5,Premium,I,VVS2,59.7,60.0,424.07,2.1,282.71,6,3,2,8,10,N-CL
5297,1727,0.53,Premium,E,VS2,58.3,62.0,146.91,0.9,277.19,2,5,2,4,12,CL
5298,4779,1.01,Ideal,H,VS1,61.5,56.0,267.91,0.8,265.26,5,4,1,7,6,N-CL
5299,829,0.35,Ideal,D,VS2,61.8,55.0,94.2,0.7,269.14,1,5,1,2,5,CL
5300,9139,1.2,Very Good,G,VVS1,60.9,59.0,316.74,1.2,263.95,4,2,3,7,9,N-CL
5301,5866,1.21,Very Good,I,VS1,61.2,58.0,327.07,0.9,270.31,6,4,3,8,8,N-CL
5302,5506,1.02,Premium,G,VS2,62.7,58.0,260.5,1.2,255.39,4,5,2,7,8,N-CL
5303,2742,0.51,Ideal,D,VVS2,61.3,57.0,136.59,0.6,267.82,1,3,1,4,7,CL
5304,13097,1.71,Premium,I,VS1,60.7,60.0,460.1,0.4,269.06,6,4,2,10,10,N-CL
5305,2737,0.7,Premium,E,VS2,62.3,59.0,181.31,1.1,259.01,2,5,2,4,9,CL
5306,630,0.35,Ideal,H,SI1,62.3,57.0,92.14,1.1,263.26,5,6,1,2,7,N-CL
5307,1150,0.4,Ideal,E,VS2,61.4,57.0,107.85,0.6,269.62,2,5,1,2,7,CL
5308,3987,1.13,Very Good,I,SI2,59.1,63.0,318.61,0.4,281.96,6,7,3,7,13,N-CL
5309,854,0.4,Ideal,E,VS2,62.1,54.0,106.49,0.6,266.22,2,5,1,2,4,CL
5310,1448,0.55,Premium,G,VS2,59.6,59.0,152.84,0.8,277.89,4,5,2,4,9,N-CL
5311,1447,0.5,Good,F,VS2,62.8,61.0,123.5,1.2,247.0,3,5,4,3,11,CL
5312,9745,1.7,Very Good,H,SI2,63.8,55.0,425.81,1.1,250.48,5,7,3,9,5,N-CL
5313,1755,0.5,Very Good,E,VS1,61.4,55.0,134.48,1.0,268.96,2,4,3,3,5,CL
5314,2262,0.77,Good,H,SI2,58.6,64.0,211.34,1.3,274.47,5,7,4,5,14,N-CL
5315,932,0.36,Premium,G,VS1,59.7,56.0,100.54,0.6,279.28,4,4,2,2,6,N-CL
5316,702,0.4,Premium,G,SI1,62.0,59.0,105.82,0.6,264.55,4,6,2,2,9,N-CL
5317,620,0.3,Very Good,G,VS1,61.7,57.0,79.88,0.9,266.27,4,4,3,1,7,N-CL
5318,2732,0.72,Ideal,F,VS2,62.8,55.0,185.84,0.9,258.11,3,5,1,5,5,CL
5319,1787,0.51,Ideal,D,VS2,62.7,55.0,133.43,0.6,261.63,1,5,1,4,5,CL
5320,8408,2.04,Premium,I,I1,59.3,61.0,564.92,0.6,276.92,6,8,2,11,11,N-CL
5321,7672,1.08,Ideal,E,SI1,61.5,55.0,288.8,0.5,267.41,2,6,1,7,5,CL
5322,4698,1.09,Good,F,SI2,60.3,61.0,297.18,0.8,272.64,3,7,4,7,11,CL
5323,3725,0.92,Premium,I,VS1,61.4,58.0,244.92,0.6,266.22,6,4,2,6,8,N-CL
5324,4338,1.01,Good,D,SI2,57.6,62.0,286.6,1.5,283.76,1,7,4,7,12,CL
5325,2216,0.75,Premium,G,SI2,61.0,58.0,208.17,0.7,277.56,4,7,2,5,8,N-CL
5326,408,0.31,Premium,G,SI2,61.3,58.0,84.6,0.7,272.9,4,7,2,2,8,N-CL
5327,10401,2.01,Premium,J,VS2,58.6,61.0,542.0,0.5,269.65,7,5,2,11,11,N-CL
5328,8413,1.06,Ideal,E,VS1,62.1,57.0,275.89,0.5,260.27,2,4,1,7,7,CL
5329,6606,1.01,Premium,E,VS2,62.9,59.0,252.43,0.9,249.93,2,5,2,7,9,CL
5330,2879,1.02,Ideal,J,SI2,60.3,54.0,275.89,0.5,270.48,7,7,1,7,4,N-CL
5331,738,0.33,Ideal,F,VS1,61.6,55.0,89.11,0.2,270.03,3,4,1,2,5,CL
5332,3672,0.78,Very Good,D,VS2,59.8,60.0,217.07,1.0,278.29,1,5,3,5,10,CL
5333,5939,1.01,Premium,D,SI1,62.8,60.0,259.69,0.9,257.12,1,6,2,7,10,CL
5334,4201,1.1,Premium,E,SI2,60.0,60.0,303.46,0.4,275.87,2,7,2,7,10,CL
5335,10428,1.5,Good,G,SI1,63.7,59.0,375.84,0.6,250.56,4,6,4,8,9,N-CL
5336,4874,1.03,Premium,H,VS1,59.2,58.0,290.99,0.8,282.51,5,4,2,7,8,N-CL
5337,1726,0.57,Very Good,H,VVS2,60.2,56.0,160.1,0.6,280.88,5,3,3,4,6,N-CL
5338,3408,0.83,Premium,F,VS2,61.9,58.0,218.53,0.7,263.29,3,5,2,5,8,CL
5339,720,0.32,Premium,I,VVS2,60.7,59.0,85.76,0.7,268.0,6,3,2,2,9,N-CL
5340,3494,0.54,Ideal,D,VVS1,61.2,57.0,145.81,0.4,270.02,1,2,1,4,7,CL
5341,2393,0.52,Ideal,F,IF,61.7,56.0,138.46,0.4,266.27,3,1,1,4,6,CL
5342,489,0.31,Premium,I,VS1,60.8,59.0,84.99,0.9,274.16,6,4,2,2,9,N-CL
5343,1073,0.38,Ideal,E,VVS2,61.8,53.7,102.72,0.4,270.32,2,3,1,2,4,CL
5344,11776,1.52,Very Good,F,SI1,61.4,59.0,411.27,0.9,270.57,3,6,3,9,9,CL
5345,2700,0.91,Premium,I,SI1,58.4,55.0,253.23,0.3,278.27,6,6,2,6,5,N-CL
5346,7421,1.01,Ideal,E,VS2,61.5,57.0,268.75,0.6,266.09,2,5,1,7,7,CL
5347,1079,0.41,Very Good,E,VS1,62.2,57.0,108.3,0.8,264.15,2,4,3,3,7,CL
5348,5645,1.2,Premium,I,VS2,62.6,61.0,301.65,1.2,251.38,6,5,2,7,11,N-CL
5349,971,0.39,Very Good,E,VVS2,61.9,58.0,102.07,0.4,261.72,2,3,3,2,8,CL
5350,3774,0.83,Ideal,D,SI2,62.0,55.0,220.35,0.5,265.48,1,7,1,5,5,CL
5351,4503,1.03,Premium,F,SI2,61.6,58.0,268.33,0.5,260.51,3,7,2,7,8,CL
5352,3519,0.9,Very Good,F,SI2,61.1,54.0,248.07,0.3,275.63,3,7,3,5,4,CL
5353,1105,0.52,Premium,I,SI1,62.9,58.0,130.56,1.9,251.08,6,6,2,4,8,N-CL
5354,5622,1.01,Very Good,D,SI1,63.3,57.0,256.85,0.6,254.31,1,6,3,7,7,CL
5355,863,0.3,Ideal,G,IF,61.3,55.0,81.93,0.5,273.1,4,1,1,1,5,N-CL
5356,591,0.31,Ideal,F,VS2,60.5,57.0,85.38,0.5,275.42,3,5,1,2,7,CL
5357,4767,1.01,Ideal,H,SI1,61.9,58.0,269.58,0.9,266.91,5,6,1,7,8,N-CL
5358,7079,1.14,Ideal,H,SI1,61.6,56.0,305.27,0.3,267.78,5,6,1,7,6,N-CL
5359,840,0.31,Ideal,F,VVS1,61.0,56.0,86.15,0.9,277.9,3,2,1,2,6,CL
5360,914,0.31,Premium,F,IF,61.9,58.0,84.03,0.7,271.06,3,1,2,2,8,CL
5361,828,0.32,Premium,G,VS1,61.3,62.0,85.18,0.7,266.19,4,4,2,2,12,N-CL
5362,1956,0.77,Fair,J,SI1,60.2,66.0,201.52,2.7,261.71,7,6,5,5,16,N-CL
5363,912,0.32,Ideal,D,VS2,61.9,55.0,87.73,0.5,274.16,1,5,1,2,5,CL
5364,4455,1.3,Premium,G,SI2,63.0,59.0,331.84,1.0,255.26,4,7,2,8,9,N-CL
5365,842,0.32,Ideal,G,VVS1,60.2,56.0,89.71,0.9,280.34,4,2,1,2,6,N-CL
5366,1845,0.5,Ideal,D,VS2,62.6,56.0,129.55,0.6,259.1,1,5,1,3,6,CL
5367,2751,0.71,Ideal,G,SI1,60.5,56.4,193.77,0.7,272.92,4,6,1,5,7,N-CL
5368,3780,1.0,Good,J,SI1,63.8,59.0,249.24,1.1,249.24,7,6,4,6,9,N-CL
5369,1732,0.54,Ideal,E,VS1,62.6,55.0,141.69,0.4,262.39,2,4,1,4,5,CL
5370,3961,1.09,Premium,D,SI2,61.9,61.0,281.44,0.6,258.2,1,7,2,7,11,CL
5371,2103,0.71,Fair,F,SI2,65.2,55.5,171.87,1.1,242.07,3,7,5,5,6,CL
5372,564,0.33,Ideal,H,SI1,61.7,55.0,88.12,0.7,267.03,5,6,1,2,5,N-CL
5373,644,0.35,Premium,D,SI1,61.0,60.0,95.23,0.9,272.09,1,6,2,2,10,CL
5374,1057,0.41,Ideal,E,VVS1,62.1,56.0,108.76,0.4,265.27,2,2,1,3,6,CL
5375,5268,1.5,Fair,J,SI2,65.5,60.0,349.41,0.6,232.94,7,7,5,8,10,N-CL
5376,1709,0.51,Premium,E,VS2,62.5,60.0,131.61,0.4,258.06,2,5,2,4,10,CL
5377,720,0.32,Ideal,G,VS2,61.8,55.0,86.16,0.5,269.25,4,5,1,2,5,N-CL
5378,730,0.32,Ideal,G,VVS2,62.0,55.0,86.74,0.9,271.06,4,3,1,2,5,N-CL
5379,7346,1.37,Ideal,I,VS2,61.5,55.0,372.21,0.3,271.69,6,5,1,8,5,N-CL
5380,720,0.31,Ideal,E,VS2,62.5,54.0,82.69,0.9,266.74,2,5,1,2,4,CL
5381,5949,1.17,Ideal,D,SI2,62.7,57.0,301.66,0.3,257.83,1,7,1,7,7,CL
5382,7889,0.83,Very Good,D,IF,59.7,53.0,238.31,1.5,287.12,1,1,3,5,3,CL
5383,5376,1.13,Premium,G,SI1,60.9,60.0,300.74,1.3,266.14,4,6,2,7,10,N-CL
5384,4676,0.91,Premium,E,VS2,62.2,60.0,233.35,1.3,256.43,2,5,2,6,10,CL
5385,3073,0.75,Ideal,G,VS2,61.6,55.0,203.3,0.5,271.07,4,5,1,5,5,N-CL
5386,1693,0.53,Very Good,F,VS2,59.2,58.0,149.16,0.4,281.43,3,5,3,4,8,CL
5387,9728,2.02,Premium,J,SI2,59.7,56.0,540.67,0.6,267.66,7,7,2,11,6,N-CL
5388,3427,0.72,Ideal,E,VS2,61.7,55.0,193.1,0.5,268.19,2,5,1,5,5,CL
5389,1774,0.52,Ideal,D,VS2,62.1,57.0,137.12,0.8,263.69,1,5,1,4,7,CL
5390,13645,1.69,Ideal,I,VS2,60.5,56.0,467.29,0.4,276.5,6,5,1,9,6,N-CL
5391,1007,0.41,Ideal,D,VS2,61.6,55.0,107.85,0.6,263.05,1,5,1,3,5,CL
5392,683,0.41,Premium,D,SI2,62.4,60.0,107.17,1.3,261.39,1,7,2,3,10,CL
5393,12500,2.58,Fair,F,SI2,65.2,59.0,621.36,0.8,240.84,3,7,5,12,9,CL
5394,1814,0.56,Fair,F,VS2,57.0,67.0,157.73,2.4,281.66,3,5,5,4,17,CL
5395,16297,1.64,Ideal,G,VS2,61.5,56.0,440.71,0.4,268.73,4,5,1,9,6,N-CL
5396,3574,0.9,Good,G,SI1,63.9,60.0,225.86,0.5,250.96,4,6,4,5,10,N-CL
5397,2471,0.71,Very Good,H,SI1,61.5,56.0,188.79,0.7,265.9,5,6,3,5,6,N-CL
5398,2673,0.73,Good,H,VS1,64.1,58.8,181.0,0.7,247.95,5,4,4,5,9,N-CL
5399,4489,1.08,Ideal,G,SI2,62.3,56.0,281.87,0.6,260.99,4,7,1,7,6,N-CL
5400,4561,1.05,Ideal,G,SI2,62.3,56.0,282.29,0.9,268.85,4,7,1,7,6,N-CL
5401,13006,2.15,Ideal,I,SI1,60.9,56.0,581.48,0.6,270.46,6,6,1,11,6,N-CL
5402,16169,1.74,Very Good,G,VS2,62.9,57.0,450.63,0.5,258.98,4,5,3,10,7,N-CL
5403,8489,1.02,Premium,G,IF,61.8,59.0,267.5,0.8,262.25,4,1,2,7,9,N-CL
5404,1230,0.41,Premium,G,VVS1,61.0,61.0,105.82,0.6,258.1,4,2,2,3,11,N-CL
5405,882,0.4,Very Good,E,SI1,63.2,56.0,104.26,1.1,260.65,2,6,3,2,6,CL
5406,1781,0.51,Ideal,E,VS2,60.4,57.0,137.39,0.6,269.39,2,5,1,4,7,CL
5407,7479,1.06,Premium,D,VS2,59.3,55.0,296.29,0.7,279.52,1,5,2,7,5,CL
5408,526,0.3,Premium,E,SI1,60.6,58.0,80.99,0.9,269.97,2,6,2,1,8,CL
5409,696,0.37,Very Good,F,VS2,59.2,61.0,101.84,1.3,275.24,3,5,3,2,11,CL
5410,11925,2.01,Very Good,F,SI2,63.3,59.0,496.77,1.1,247.15,3,7,3,11,9,CL
5411,1026,0.35,Ideal,D,VS1,61.4,56.0,95.44,0.7,272.69,1,4,1,2,6,CL
5412,4222,1.16,Premium,J,SI1,62.5,58.0,299.41,0.9,258.11,7,6,2,7,8,N-CL
5413,609,0.31,Ideal,H,VVS2,61.4,55.0,84.22,0.5,271.68,5,3,1,2,5,N-CL
5414,891,0.33,Ideal,I,IF,62.2,56.0,86.94,0.7,263.45,6,1,1,2,6,N-CL
5415,7875,1.51,Good,F,SI2,62.9,55.0,382.65,0.8,253.41,3,7,4,9,5,CL
5416,792,0.43,Premium,F,SI1,62.6,58.0,110.36,0.8,256.65,3,6,2,3,8,CL
5417,675,0.3,Good,E,SI1,63.7,59.0,75.68,1.4,252.27,2,6,4,1,9,CL
5418,3801,1.01,Fair,E,SI2,60.0,60.0,263.76,1.5,261.15,2,7,5,7,10,CL
5419,4028,1.11,Premium,I,SI2,61.2,61.0,295.85,0.6,266.53,6,7,2,7,11,N-CL
5420,700,0.42,Very Good,D,SI2,60.0,61.0,115.97,0.8,276.12,1,7,3,3,11,CL
5421,12840,1.52,Ideal,G,VS2,61.1,57.0,410.16,0.8,269.84,4,5,1,9,7,N-CL
5422,1667,0.72,Premium,J,SI2,60.3,58.0,190.76,1.4,264.94,7,7,2,5,8,N-CL
5423,2651,0.72,Ideal,F,SI2,61.9,54.1,194.76,1.7,270.5,3,7,1,5,5,CL
5424,13642,2.21,Premium,J,SI2,62.7,57.0,566.96,1.0,256.54,7,7,2,11,7,N-CL
5425,5967,1.0,Premium,G,VS2,61.5,58.0,258.47,0.5,258.47,4,5,2,6,8,N-CL
5426,1882,0.56,Premium,E,VS2,58.8,59.0,156.58,1.7,279.61,2,5,2,4,9,CL
5427,4241,1.08,Good,G,SI2,63.2,57.0,278.02,0.6,257.43,4,7,4,7,7,N-CL
5428,1018,0.32,Ideal,E,IF,61.1,56.0,88.71,1.4,277.22,2,1,1,2,6,CL
5429,2294,0.7,Very Good,I,VS1,61.4,57.0,188.46,0.3,269.23,6,4,3,4,7,N-CL
5430,1417,0.55,Very Good,E,SI1,64.2,55.0,140.07,0.4,254.67,2,6,3,4,5,CL
5431,684,0.36,Ideal,F,VS2,62.0,54.0,97.33,0.7,270.36,3,5,1,2,4,CL
5432,1227,0.53,Very Good,E,SI2,63.2,54.0,138.19,0.6,260.74,2,7,3,4,4,CL
5433,764,0.4,Ideal,H,VS2,61.8,54.5,107.85,0.6,269.62,5,5,1,2,5,N-CL
5434,4423,1.17,Premium,J,SI1,61.9,58.0,306.63,0.6,262.08,7,6,2,7,8,N-CL
5435,1402,0.48,Good,F,VS1,59.0,60.9,135.0,1.2,281.25,3,4,4,3,11,CL
5436,1720,0.52,Ideal,F,VS2,62.5,54.0,136.59,0.6,262.67,3,5,1,4,4,CL
5437,445,0.33,Premium,I,SI1,61.3,59.0,90.72,1.1,274.91,6,6,2,2,9,N-CL
5438,4744,1.11,Premium,I,VS2,58.3,60.0,314.42,0.9,283.26,6,5,2,7,10,N-CL
5439,1676,0.5,Ideal,E,VS2,62.0,56.0,130.58,0.8,261.16,2,5,1,3,6,CL
5440,1736,0.54,Ideal,G,SI1,61.9,55.0,144.98,0.4,268.48,4,6,1,4,5,N-CL
5441,2947,0.9,Premium,I,SI1,60.9,56.0,241.41,0.8,268.23,6,6,2,5,6,N-CL
5442,9784,1.56,Good,I,VS2,57.2,62.0,452.98,0.8,290.37,6,5,4,9,12,N-CL
5443,15079,1.53,Very Good,F,VS1,60.3,58.0,421.87,0.4,275.73,3,4,3,9,8,CL
5444,1959,0.51,Ideal,D,VS1,62.1,55.0,138.99,1.2,272.53,1,4,1,4,5,CL
5445,445,0.26,Very Good,I,SI1,59.2,60.0,75.51,1.0,290.42,6,6,3,1,10,N-CL
5446,13080,1.51,Very Good,F,VS2,63.2,56.0,382.65,0.8,253.41,3,5,3,9,6,CL
5447,2531,0.71,Premium,H,VS2,62.8,56.0,185.51,1.2,261.28,5,5,2,5,6,N-CL
5448,1786,0.55,Very Good,E,VS2,61.5,56.0,146.36,0.6,266.11,2,5,3,4,6,CL
5449,625,0.31,Ideal,F,VS2,62.3,55.0,80.62,0.7,260.06,3,5,1,2,5,CL
5450,4878,1.06,Very Good,H,SI1,62.2,58.0,275.03,1.2,259.46,5,6,3,7,8,N-CL
5451,13623,1.51,Very Good,E,VS2,62.4,58.0,390.07,1.0,258.32,2,5,3,9,8,CL
5452,1793,0.59,Ideal,E,SI1,60.7,56.0,164.26,0.7,278.41,2,6,1,4,6,CL
5453,3136,1.0,Premium,E,I1,62.3,58.0,255.64,0.8,255.64,2,8,2,6,8,CL
5454,988,0.31,Ideal,G,IF,61.6,55.0,82.69,1.1,266.74,4,1,1,2,5,N-CL
