,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,T/D_ratio
4564,10577,3.02,Fair,I,I1,65.2,56.0,741.19,1.0,245.43,0.8588957055214723
4565,5757,0.9,Very Good,D,VS1,63.0,58.0,231.1,0.7,256.78,0.9206349206349206
4566,5002,1.16,Premium,I,SI1,61.5,57.0,307.54,0.9,265.12,0.926829268292683
4567,1187,0.41,Ideal,E,VVS2,61.9,56.0,108.53,0.6,264.71,0.9046849757673667
4568,7002,1.3,Premium,D,SI2,60.2,59.0,347.92,0.7,267.63,0.9800664451827242
4569,6922,1.03,Ideal,F,VS2,61.2,54.0,278.01,0.8,269.91,0.8823529411764706
4570,462,0.31,Very Good,G,SI1,61.5,59.0,83.26,0.9,268.58,0.959349593495935
4571,3378,0.73,Ideal,H,IF,61.6,55.0,196.46,0.3,269.12,0.8928571428571428
4572,599,0.26,Ideal,D,VVS2,61.4,56.0,70.96,0.7,272.92,0.9120521172638437
4573,2206,0.57,Ideal,G,VVS2,60.7,55.0,152.84,0.4,268.14,0.9060955518945634
4574,771,0.42,Ideal,I,VS1,61.7,54.0,111.52,0.4,265.52,0.8752025931928686
4575,900,0.32,Ideal,E,VS2,62.7,55.0,83.26,0.5,260.19,0.8771929824561403
4576,666,0.33,Premium,G,VS1,61.6,58.0,86.54,1.1,262.24,0.9415584415584415
4577,698,0.31,Ideal,H,VS1,61.1,57.0,83.07,0.9,267.97,0.9328968903436988
4578,776,0.3,Very Good,H,VVS2,63.1,60.0,76.94,0.9,256.47,0.9508716323296355
4579,5260,1.01,Premium,H,VS2,61.3,59.0,265.02,0.6,262.4,0.9624796084828712
4580,1076,0.41,Premium,F,VS1,59.9,58.0,111.98,0.6,273.12,0.9682804674457429
4581,828,0.28,Premium,E,VVS1,62.9,52.0,73.56,0.7,262.71,0.8267090620031796
4582,1833,0.45,Ideal,F,VVS1,61.8,55.0,120.55,0.6,267.89,0.8899676375404532
4583,11711,1.71,Ideal,J,VS1,62.1,55.0,452.38,1.0,264.55,0.8856682769726247
4584,4788,1.14,Premium,I,SI1,60.1,60.0,311.2,0.7,272.98,0.9983361064891847
4585,1115,0.41,Premium,F,VVS2,61.0,59.0,111.28,1.3,271.41,0.9672131147540983
4586,642,0.28,Very Good,E,VVS2,61.8,58.0,75.51,1.0,269.68,0.9385113268608415
4587,3327,0.73,Ideal,E,VS1,62.8,57.0,192.1,0.5,263.15,0.9076433121019108
4588,16789,1.69,Ideal,F,VS2,62.2,57.0,445.35,0.9,263.52,0.9163987138263665
4589,1193,0.38,Ideal,F,IF,61.0,56.0,103.38,0.4,272.05,0.9180327868852459
4590,2946,0.72,Ideal,H,VVS1,62.2,56.0,189.12,0.5,262.67,0.9003215434083601
4591,16778,2.01,Premium,I,VS2,62.8,58.0,504.98,0.9,251.23,0.9235668789808917
4592,4752,1.04,Ideal,G,SI2,62.0,56.0,274.62,0.5,264.06,0.9032258064516129
4593,2164,0.7,Good,E,SI1,64.3,57.0,174.04,1.2,248.63,0.8864696734059099
4594,2184,0.71,Very Good,G,SI1,62.9,56.0,186.49,0.9,262.66,0.890302066772655
4595,10823,1.74,Very Good,I,SI1,58.7,60.0,489.29,0.8,281.2,1.0221465076660987
4596,686,0.34,Ideal,H,VVS2,62.2,55.0,90.32,0.2,265.65,0.8842443729903536
4597,895,0.39,Very Good,F,VS1,63.7,57.0,100.98,0.9,258.92,0.8948194662480377
4598,722,0.42,Good,F,SI1,63.3,56.0,108.98,0.8,259.48,0.8846761453396524
4599,3750,0.93,Fair,H,SI1,64.6,58.0,225.86,1.0,242.86,0.8978328173374613
4600,2575,0.7,Ideal,D,SI2,61.3,57.0,190.11,0.5,271.59,0.9298531810766721
4601,4426,1.0,Very Good,E,SI2,62.6,58.0,258.47,0.9,258.47,0.926517571884984
4602,1778,0.52,Very Good,F,VS1,61.7,56.0,137.39,0.6,264.21,0.9076175040518638
4603,1728,0.57,Premium,G,VS2,62.6,55.0,146.91,0.9,257.74,0.8785942492012779
4604,1132,0.42,Premium,D,VVS2,59.6,59.0,120.55,1.2,287.02,0.9899328859060402
4605,2639,0.9,Fair,E,SI2,64.4,58.0,219.25,1.0,243.61,0.9006211180124223
4606,4101,0.9,Ideal,H,SI2,61.9,55.0,237.94,0.3,264.38,0.8885298869143781
4607,7078,1.09,Ideal,G,VS1,60.5,57.0,303.01,0.6,277.99,0.9421487603305785
4608,829,0.35,Ideal,D,VS2,62.4,57.0,93.78,1.1,267.94,0.9134615384615384
4609,4268,0.9,Good,F,VS2,64.5,60.0,222.17,0.7,246.86,0.9302325581395349
4610,11372,1.28,Ideal,G,IF,60.8,57.0,348.91,0.4,272.59,0.9375
4611,2760,0.75,Ideal,G,SI1,62.2,55.0,197.47,1.2,263.29,0.8842443729903536
4612,1440,0.56,Very Good,E,SI1,60.2,57.0,156.3,0.7,279.11,0.946843853820598
4613,2486,0.78,Premium,G,SI2,60.6,58.0,216.0,0.5,276.92,0.957095709570957
4614,734,0.31,Ideal,D,VS2,62.5,56.0,82.5,0.5,266.13,0.896
4615,3016,0.7,Ideal,E,VS1,62.7,57.0,183.57,0.9,262.24,0.9090909090909091
4616,9302,1.51,Premium,E,SI2,63.0,55.0,391.15,0.5,259.04,0.873015873015873
4617,840,0.31,Ideal,F,VVS1,62.0,54.0,84.99,0.9,274.16,0.8709677419354839
4618,2232,0.62,Premium,H,VVS1,61.9,58.0,163.67,0.5,263.98,0.9369951534733442
4619,1059,0.4,Ideal,G,VVS1,61.8,53.0,108.08,0.4,270.2,0.8576051779935275
4620,2029,0.7,Good,H,SI1,63.3,60.0,177.81,1.4,254.01,0.9478672985781991
4621,5310,1.36,Premium,J,SI2,62.6,58.0,348.88,1.7,256.53,0.926517571884984
4622,7737,1.51,Very Good,E,SI2,63.3,58.0,368.6,0.4,244.11,0.9162717219589258
4623,473,0.3,Premium,I,VS1,60.5,60.0,80.62,0.7,268.73,0.9917355371900827
4624,5051,0.92,Ideal,D,SI2,61.9,55.0,245.31,0.5,266.64,0.8885298869143781
4625,1752,0.5,Ideal,D,VS2,62.5,54.0,130.84,0.8,261.68,0.864
4626,10441,1.25,Ideal,D,VS1,61.7,56.0,340.05,1.3,272.04,0.9076175040518638
4627,3593,1.05,Premium,J,VS2,59.4,62.0,288.35,1.2,274.62,1.043771043771044
4628,11927,1.58,Ideal,G,SI1,62.2,55.0,418.5,0.8,264.87,0.8842443729903536
4629,6776,1.22,Ideal,H,SI1,61.8,57.0,319.54,0.3,261.92,0.9223300970873787
4630,771,0.42,Very Good,I,VVS2,61.7,55.0,113.14,0.8,269.38,0.8914100486223663
4631,4446,1.07,Good,F,SI2,61.3,65.0,270.77,2.7,253.06,1.0603588907014683
4632,842,0.32,Very Good,G,VVS1,60.9,61.0,84.6,0.7,264.38,1.0016420361247949
4633,7587,1.03,Ideal,G,VS1,61.7,56.0,275.89,0.9,267.85,0.9076175040518638
4634,641,0.3,Ideal,F,SI1,62.9,57.0,77.13,0.5,257.1,0.9062003179650239
4635,9377,1.11,Premium,F,VVS2,59.2,59.0,315.82,0.4,284.52,0.9966216216216216
4636,9065,1.01,Very Good,F,VVS2,61.1,58.0,269.17,0.6,266.5,0.9492635024549918
4637,7280,1.0,Premium,D,VS1,61.0,58.0,266.26,0.6,266.26,0.9508196721311475
4638,13221,1.73,Premium,H,VS2,59.2,61.0,473.33,0.5,273.6,1.0304054054054053
4639,5487,1.12,Fair,G,VS1,64.8,56.0,275.47,0.6,245.96,0.8641975308641976
4640,710,0.3,Premium,D,VS2,61.7,59.0,77.85,0.7,259.5,0.9562398703403565
4641,1447,0.5,Good,F,VS2,61.3,61.0,131.35,1.0,262.7,0.9951060358890702
4642,781,0.33,Premium,E,VS1,60.9,58.0,89.71,0.9,271.85,0.9523809523809524
4643,5561,1.07,Good,F,SI1,63.4,56.0,276.74,0.2,258.64,0.8832807570977919
4644,11955,1.34,Ideal,G,VVS2,62.0,55.0,351.89,0.9,262.6,0.8870967741935484
4645,2145,0.56,Ideal,E,VS1,61.9,57.0,148.6,0.4,265.36,0.9208400646203554
4646,628,0.31,Ideal,H,VS2,63.0,57.0,80.99,0.5,261.26,0.9047619047619048
4647,10165,1.7,Very Good,J,VS1,62.9,58.0,443.57,1.7,260.92,0.9220985691573927
4648,8647,1.01,Good,F,VVS2,60.3,62.0,276.73,1.1,273.99,1.0281923714759535
4649,6272,1.0,Premium,E,VS2,62.8,62.0,246.49,0.5,246.49,0.9872611464968153
4650,6957,1.23,Premium,H,VS2,62.4,61.0,316.74,0.7,257.51,0.9775641025641025
4651,2771,0.72,Very Good,H,VVS2,60.3,56.0,197.48,0.3,274.28,0.9286898839137645
4652,3270,0.73,Ideal,G,VS1,61.5,56.0,193.1,0.5,264.52,0.9105691056910569
4653,2218,0.72,Very Good,G,SI2,61.9,59.0,184.87,0.7,256.76,0.9531502423263328
4654,1649,0.51,Ideal,E,SI1,61.5,55.0,137.39,0.6,269.39,0.8943089430894309
4655,4871,1.09,Ideal,H,SI1,62.4,55.0,290.1,1.3,266.15,0.8814102564102564
4656,9992,1.33,Premium,G,VS1,60.2,60.0,365.0,1.1,274.44,0.9966777408637874
4657,6022,1.07,Premium,G,VS2,60.1,60.0,294.47,2.4,275.21,0.9983361064891847
4658,8969,1.43,Ideal,G,SI1,62.6,57.0,366.03,0.6,255.97,0.9105431309904153
4659,4749,1.01,Very Good,I,SI1,63.3,54.0,256.45,0.3,253.91,0.8530805687203792
4660,18371,2.0,Premium,H,SI1,63.0,56.0,501.82,0.6,250.91,0.8888888888888888
4661,1723,0.59,Very Good,F,VS2,61.8,58.0,156.01,0.9,264.42,0.9385113268608415
4662,4662,1.11,Premium,H,SI2,61.5,59.0,293.19,0.6,264.14,0.959349593495935
4663,13912,2.06,Premium,I,SI2,61.0,61.0,536.69,1.0,260.53,1.0
4664,404,0.22,Premium,D,VS2,59.3,62.0,58.86,0.8,267.55,1.045531197301855
4665,1923,0.5,Ideal,D,VS1,61.6,57.0,133.95,0.8,267.9,0.9253246753246753
4666,567,0.27,Very Good,E,VVS2,59.4,64.0,73.03,0.7,270.48,1.0774410774410774
4667,758,0.32,Ideal,E,VS1,61.5,56.0,84.8,0.5,265.0,0.9105691056910569
4668,3398,0.9,Good,I,VS1,62.8,57.0,230.33,1.5,255.92,0.9076433121019108
4669,5033,1.07,Premium,E,SI2,61.3,59.0,287.49,0.9,268.68,0.9624796084828712
4670,863,0.41,Ideal,F,VS2,61.4,55.0,111.51,1.0,271.98,0.8957654723127036
4671,2277,0.72,Very Good,H,SI1,61.5,56.0,194.1,0.5,269.58,0.9105691056910569
4672,5538,1.15,Very Good,G,SI1,61.3,62.0,301.66,0.6,262.31,1.0114192495921697
4673,9916,1.24,Premium,F,VS1,60.1,59.0,343.0,0.4,276.61,0.9816971713810316
4674,1597,0.51,Premium,D,VS2,60.9,58.0,137.92,0.8,270.43,0.9523809523809524
4675,434,0.23,Premium,H,VS1,59.4,61.0,64.8,1.2,281.74,1.026936026936027
4676,1169,0.41,Good,E,VVS1,60.4,61.0,110.13,1.1,268.61,1.009933774834437
4677,556,0.26,Ideal,E,VS1,62.1,56.0,69.43,0.7,267.04,0.9017713365539453
4678,447,0.3,Very Good,G,SI1,59.8,57.0,82.5,1.2,275.0,0.9531772575250836
4679,1851,0.57,Ideal,E,VS2,61.6,56.0,154.27,0.9,270.65,0.9090909090909091
4680,829,0.35,Ideal,D,VS2,60.7,56.0,96.49,0.9,275.69,0.9225700164744646
4681,1018,0.44,Good,F,SI1,56.9,61.0,131.61,1.0,299.11,1.0720562390158173
4682,12897,1.58,Ideal,H,VVS2,62.0,56.0,417.38,0.7,264.16,0.9032258064516129
4683,12642,1.06,Very Good,E,IF,62.4,55.0,278.02,0.6,262.28,0.8814102564102564
4684,537,0.34,Premium,I,VS1,61.0,60.0,91.12,0.7,268.0,0.9836065573770492
4685,1607,0.53,Ideal,E,VS2,62.0,55.0,140.33,0.8,264.77,0.8870967741935484
4686,1295,0.41,Ideal,F,VVS1,62.3,57.0,107.62,0.8,262.49,0.9149277688603532
4687,1432,0.52,Ideal,F,SI1,60.4,56.0,145.53,1.1,279.87,0.9271523178807948
4688,4498,1.01,Very Good,G,SI2,63.7,57.0,254.03,0.8,251.51,0.8948194662480377
4689,1050,0.4,Premium,G,VVS2,58.9,58.0,111.51,0.8,278.77,0.9847198641765705
4690,2860,0.6,Ideal,E,VVS2,61.9,54.9,160.1,0.6,266.83,0.8869143780290791
4691,1343,0.51,Ideal,E,SI1,61.7,55.0,137.12,0.8,268.86,0.8914100486223663
4692,2079,0.55,Ideal,E,VS1,61.7,55.0,146.92,0.4,267.13,0.8914100486223663
4693,5520,1.24,Ideal,G,SI2,61.4,56.0,334.25,0.9,269.56,0.9120521172638437
4694,1123,0.4,Ideal,G,VVS1,61.2,56.0,108.98,0.8,272.45,0.9150326797385621
4695,1400,0.38,Ideal,D,VVS1,61.8,56.0,100.54,0.6,264.58,0.9061488673139159
4696,4050,0.93,Premium,H,VS2,61.0,60.0,246.49,0.5,265.04,0.9836065573770492
4697,7643,1.02,Premium,D,VS2,62.5,58.0,259.69,0.5,254.6,0.928
4698,1547,0.61,Premium,F,SI1,62.4,59.0,152.56,0.7,250.1,0.9455128205128205
4699,3830,0.9,Premium,E,SI2,61.7,58.0,230.71,1.1,256.34,0.940032414910859
4700,854,0.33,Ideal,G,VS1,61.7,56.0,88.12,0.7,267.03,0.9076175040518638
4701,4633,1.02,Premium,G,SI1,60.8,58.0,272.94,0.6,267.59,0.9539473684210527
4702,854,0.33,Premium,G,VS1,62.2,58.0,85.18,0.7,258.12,0.932475884244373
4703,1013,0.3,Very Good,G,VVS1,63.5,57.0,76.76,0.7,255.87,0.8976377952755905
4704,2121,0.7,Good,G,SI1,64.0,57.0,175.3,0.9,250.43,0.890625
4705,3431,0.71,Ideal,G,VS1,61.7,57.0,188.46,0.9,265.44,0.9238249594813613
4706,540,0.32,Premium,G,SI2,62.3,58.0,84.41,1.1,263.78,0.9309791332263243
4707,4324,0.9,Very Good,H,VS1,63.2,59.0,226.98,0.5,252.2,0.9335443037974683
4708,605,0.3,Good,H,VVS2,63.5,55.0,77.85,0.7,259.5,0.8661417322834646
4709,671,0.38,Ideal,H,SI1,62.0,54.0,103.82,1.3,273.21,0.8709677419354839
4710,457,0.3,Ideal,H,VS2,62.1,55.0,80.62,0.7,268.73,0.8856682769726247
4711,2703,0.7,Premium,E,SI1,60.7,58.0,188.46,0.2,269.23,0.9555189456342669
4712,720,0.5,Very Good,E,I1,63.1,61.0,124.49,1.4,248.98,0.9667194928684627
4713,5999,1.01,Very Good,G,VS2,59.2,59.0,283.15,1.1,280.35,0.9966216216216216
4714,3005,0.72,Ideal,I,VS1,60.4,56.0,199.17,1.0,276.62,0.9271523178807948
4715,3780,1.04,Premium,G,SI1,60.3,58.0,283.16,0.8,272.27,0.9618573797678276
4716,675,0.3,Very Good,E,SI1,63.1,53.0,78.77,1.2,262.57,0.8399366085578447
4717,4816,1.0,Premium,D,SI2,62.4,58.0,254.84,0.5,254.84,0.9294871794871795
4718,523,0.32,Ideal,H,VS2,60.8,56.0,89.91,0.7,280.97,0.9210526315789475
4719,1069,0.38,Ideal,H,VVS1,60.7,56.0,106.72,0.2,280.84,0.9225700164744646
4720,477,0.32,Premium,G,SI1,59.6,60.0,88.12,0.7,275.38,1.006711409395973
4721,12696,1.72,Premium,H,SI1,62.4,62.0,431.48,1.4,250.86,0.9935897435897436
4722,1127,0.45,Good,G,VS1,64.1,58.8,113.14,1.5,251.42,0.9173166926677068
4723,3504,0.7,Ideal,E,VS2,61.3,57.0,189.45,0.3,270.64,0.9298531810766721
4724,9216,1.3,Premium,G,VS2,60.9,60.0,343.98,0.7,264.6,0.9852216748768473
4725,4678,1.07,Ideal,F,SI2,61.5,57.0,286.19,0.5,267.47,0.926829268292683
4726,1814,0.7,Fair,I,VS2,66.1,56.0,166.07,0.9,237.24,0.8472012102874433
4727,1197,0.56,Very Good,H,SI1,61.3,60.0,145.8,1.0,260.36,0.9787928221859706
4728,9525,1.13,Premium,G,IF,61.2,59.0,308.45,1.0,272.96,0.9640522875816993
4729,1094,0.5,Premium,F,SI2,62.2,54.0,132.64,1.2,265.28,0.8681672025723473
4730,984,0.33,Ideal,E,VVS1,60.9,56.0,89.51,0.4,271.24,0.9195402298850575
4731,2386,0.7,Premium,G,SI1,63.0,56.0,181.32,0.5,259.03,0.8888888888888888
4732,6479,1.02,Premium,F,VS2,61.3,58.0,274.59,1.9,269.21,0.9461663947797717
4733,882,0.4,Premium,E,SI1,61.7,60.0,103.38,0.8,258.45,0.972447325769854
4734,626,0.34,Ideal,D,SI1,61.3,57.0,89.91,1.4,264.44,0.9298531810766721
4735,1333,0.4,Very Good,E,VVS1,62.8,57.0,103.16,1.3,257.9,0.9076433121019108
4736,4703,1.02,Very Good,H,SI1,63.5,56.0,262.95,1.1,257.79,0.8818897637795275
4737,9074,1.14,Ideal,F,VS1,61.7,55.0,300.76,0.4,263.82,0.8914100486223663
4738,1568,0.56,Ideal,D,SI2,60.0,58.0,156.88,0.7,280.14,0.9666666666666667
4739,394,0.3,Premium,J,VS1,62.6,58.0,79.69,1.2,265.63,0.926517571884984
4740,544,0.31,Good,E,SI1,63.2,59.0,78.76,1.7,254.06,0.9335443037974683
4741,680,0.45,Good,E,SI2,64.1,62.0,108.75,1.5,241.67,0.967238689547582
4742,1105,0.41,Ideal,D,VVS2,61.1,56.0,110.59,0.6,269.73,0.9165302782324058
4743,459,0.34,Ideal,I,SI1,62.3,55.0,88.32,1.1,259.76,0.882825040128411
4744,1202,0.51,Good,D,SI2,57.7,60.0,146.91,0.9,288.06,1.0398613518197573
4745,844,0.3,Ideal,E,VS2,61.6,56.0,78.4,0.7,261.33,0.9090909090909091
4746,698,0.31,Ideal,G,VS2,59.6,57.0,85.76,0.7,276.65,0.9563758389261745
4747,4330,1.04,Premium,D,SI2,58.2,59.0,292.31,0.7,281.07,1.013745704467354
4748,666,0.33,Ideal,G,VS1,62.1,55.0,88.12,0.7,267.03,0.8856682769726247
4749,2817,0.71,Good,E,SI1,62.8,64.0,171.87,1.1,242.07,1.019108280254777
4750,3856,0.93,Ideal,I,SI1,62.5,55.0,246.48,1.0,265.03,0.88
4751,9265,1.5,Premium,G,SI1,62.6,55.0,386.35,0.5,257.57,0.8785942492012779
4752,5544,1.32,Ideal,I,SI1,61.7,56.0,353.38,0.8,267.71,0.9076175040518638
4753,1721,0.53,Ideal,G,VS1,61.9,56.0,140.88,0.4,265.81,0.9046849757673667
4754,486,0.26,Very Good,G,VVS2,62.6,56.0,69.93,0.7,268.96,0.8945686900958466
4755,1656,0.51,Ideal,E,VS2,61.7,54.0,137.65,1.0,269.9,0.8752025931928686
4756,3906,1.0,Very Good,F,SI2,62.4,56.0,254.43,0.6,254.43,0.8974358974358975
4757,658,0.3,Premium,E,VS2,61.7,58.0,81.37,0.5,271.23,0.940032414910859
4758,447,0.3,Very Good,G,SI1,59.7,60.0,83.83,0.9,279.43,1.0050251256281406
4759,544,0.31,Good,E,SI1,63.4,55.0,80.81,0.5,260.68,0.8675078864353313
4760,4451,1.07,Very Good,I,SI1,62.6,58.0,280.14,1.2,261.81,0.926517571884984
4761,3668,0.7,Very Good,D,VS2,60.6,60.0,188.79,0.7,269.7,0.9900990099009901
4762,874,0.31,Ideal,F,IF,62.3,57.0,80.99,0.9,261.26,0.9149277688603532
4763,2963,0.91,Very Good,E,SI2,58.6,63.0,254.83,0.9,280.03,1.075085324232082
4764,1094,0.36,Ideal,D,VS2,61.5,57.0,95.23,0.4,264.53,0.926829268292683
4765,1225,0.38,Very Good,D,VVS2,59.1,59.9,106.27,0.8,279.66,1.0135363790186125
4766,1041,0.37,Premium,E,VS2,59.1,60.0,101.63,0.4,274.68,1.015228426395939
4767,13199,2.01,Premium,H,SI2,61.9,57.0,515.13,2.1,256.28,0.9208400646203554
4768,7062,1.01,Premium,F,VS2,62.5,59.0,256.03,1.4,253.5,0.944
4769,3124,0.77,Very Good,G,VS2,62.8,59.0,198.15,0.5,257.34,0.9394904458598726
4770,6399,1.01,Good,E,VS2,63.3,58.0,258.47,0.5,255.91,0.9162717219589258
4771,3553,0.9,Premium,F,SI2,60.7,59.0,241.03,0.6,267.81,0.971993410214168
4772,3897,1.01,Good,F,SI2,63.7,60.0,252.02,1.3,249.52,0.9419152276295133
4773,6757,1.69,Ideal,H,I1,62.0,56.0,443.61,0.7,262.49,0.9032258064516129
4774,6357,2.15,Premium,H,I1,62.9,57.0,554.73,0.6,258.01,0.9062003179650239
4775,6340,1.0,Very Good,F,VS2,62.2,55.0,265.02,0.8,265.02,0.8842443729903536
4776,965,0.33,Premium,G,VVS2,61.7,58.0,85.18,0.7,258.12,0.940032414910859
4777,4011,0.9,Ideal,I,VVS2,61.9,55.0,241.03,0.3,267.81,0.8885298869143781
4778,4276,1.08,Very Good,I,SI1,60.5,60.0,294.07,0.9,272.29,0.9917355371900827
4779,6132,1.16,Premium,G,SI1,62.5,58.0,300.31,0.7,258.89,0.928
4780,1755,0.56,Very Good,E,VS2,61.7,56.0,148.03,1.1,264.34,0.9076175040518638
4781,1250,0.52,Ideal,F,SI1,61.6,57.0,138.99,0.6,267.29,0.9253246753246753
4782,2633,0.71,Ideal,D,SI2,61.5,56.0,190.44,0.7,268.23,0.9105691056910569
4783,7761,1.2,Ideal,D,SI1,62.7,55.0,309.36,1.2,257.8,0.8771929824561403
4784,8341,1.04,Ideal,D,VS1,59.1,56.0,288.8,0.9,277.69,0.9475465313028765
4785,3015,0.81,Ideal,E,SI2,61.0,56.0,219.25,1.0,270.68,0.9180327868852459
4786,2399,0.76,Ideal,I,SI1,61.6,54.0,205.37,1.0,270.22,0.8766233766233766
4787,10772,2.01,Fair,H,SI2,66.7,56.0,469.7,0.5,233.68,0.8395802098950524
4788,2723,0.77,Premium,E,SI2,59.8,56.0,213.48,0.8,277.25,0.9364548494983278
4789,1220,0.5,Very Good,F,SI1,63.2,57.0,128.79,0.6,257.58,0.9018987341772151
4790,596,0.34,Ideal,G,VS2,61.8,56.0,91.53,0.9,269.21,0.9061488673139159
4791,525,0.25,Very Good,G,VVS1,60.6,55.0,70.62,0.5,282.48,0.9075907590759076
4792,7395,1.31,Premium,H,SI1,59.3,59.0,365.01,0.7,278.63,0.9949409780775718
4793,3947,0.72,Ideal,E,VS1,61.1,57.0,195.11,0.5,270.99,0.9328968903436988
4794,3318,0.77,Very Good,E,VS1,62.0,56.0,206.07,0.7,267.62,0.9032258064516129
4795,11417,1.23,Ideal,G,VVS1,61.4,55.0,330.89,0.6,269.02,0.8957654723127036
4796,14105,1.5,Premium,G,VS1,61.2,59.0,396.52,0.5,264.35,0.9640522875816993
4797,2463,0.71,Ideal,I,VVS2,60.6,57.0,191.43,0.9,269.62,0.9405940594059405
4798,1175,0.56,Very Good,I,SI1,61.8,56.0,146.63,1.5,261.84,0.9061488673139159
4799,710,0.3,Ideal,D,VS2,62.5,55.0,79.88,0.2,266.27,0.88
4800,2157,0.63,Very Good,G,VS1,63.1,58.0,161.58,0.7,256.48,0.919175911251981
4801,530,0.34,Ideal,D,I1,61.4,55.0,91.53,0.4,269.21,0.8957654723127036
4802,2475,0.7,Ideal,E,SI2,62.1,56.0,181.32,0.5,259.03,0.9017713365539453
4803,3443,0.82,Very Good,I,VVS1,62.8,58.0,213.49,0.7,260.35,0.9235668789808917
4804,730,0.32,Ideal,G,VVS2,61.7,57.0,86.94,0.7,271.69,0.9238249594813613
4805,4532,1.11,Good,E,SI2,58.3,60.0,315.35,1.0,284.1,1.0291595197255574
4806,5616,0.93,Very Good,E,VS2,61.4,58.0,246.09,1.1,264.61,0.9446254071661238
4807,1637,0.54,Premium,G,VS2,61.0,60.0,140.6,1.1,260.37,0.9836065573770492
4808,1013,0.3,Ideal,E,VVS2,61.6,57.0,79.51,0.7,265.03,0.9253246753246753
4809,2894,0.76,Ideal,F,SI1,61.4,56.0,206.07,0.7,271.14,0.9120521172638437
4810,11792,2.0,Very Good,J,SI2,61.9,55.0,527.51,0.4,263.76,0.8885298869143781
4811,3521,1.02,Ideal,I,SI2,62.9,56.0,261.72,1.2,256.59,0.890302066772655
4812,1018,0.46,Ideal,J,VVS1,61.8,56.0,120.8,0.8,262.61,0.9061488673139159
4813,5317,1.01,Ideal,H,VS2,60.6,57.0,275.47,0.8,272.74,0.9405940594059405
4814,1369,0.42,Ideal,E,VVS1,59.7,56.0,116.93,0.6,278.4,0.9380234505862646
4815,1209,0.39,Ideal,G,IF,60.6,56.0,107.17,0.6,274.79,0.9240924092409241
4816,605,0.3,Premium,F,VS2,61.4,60.0,80.8,1.2,269.33,0.9771986970684039
4817,505,0.36,Very Good,I,VS2,61.6,58.0,94.4,1.1,262.22,0.9415584415584415
4818,586,0.27,Good,E,VVS1,63.9,57.0,68.42,0.7,253.41,0.892018779342723
4819,491,0.3,Ideal,G,VS2,60.8,57.0,83.07,1.2,276.9,0.9375
4820,2441,0.73,Very Good,E,SI1,58.6,57.0,212.76,1.5,291.45,0.9726962457337883
4821,1674,0.53,Ideal,H,VVS2,61.8,56.0,141.69,0.4,267.34,0.9061488673139159
4822,781,0.36,Very Good,F,VS1,61.3,54.0,100.11,0.4,278.08,0.8809135399673736
4823,5197,1.01,Good,H,SI1,59.5,62.0,278.44,0.9,275.68,1.0420168067226891
4824,3681,0.9,Very Good,G,SI1,63.0,57.0,234.88,1.0,260.98,0.9047619047619048
4825,1828,0.59,Ideal,F,VS2,61.0,56.0,160.1,0.6,271.36,0.9180327868852459
4826,5228,0.91,Premium,E,VS1,62.9,56.0,233.35,1.3,256.43,0.890302066772655
4827,1020,0.5,Ideal,F,SI2,61.3,58.0,133.69,0.4,267.38,0.9461663947797717
4828,583,0.31,Ideal,F,VS2,60.8,57.0,85.18,0.7,274.77,0.9375
4829,16013,2.01,Good,F,SI2,62.9,58.0,506.22,1.5,251.85,0.9220985691573927
4830,3362,0.8,Ideal,E,SI1,61.5,58.0,214.56,0.7,268.2,0.943089430894309
4831,3118,1.16,Fair,H,SI2,68.2,55.0,262.53,1.5,226.32,0.8064516129032258
4832,988,0.31,Premium,D,VVS2,61.7,58.0,82.31,1.4,265.52,0.940032414910859
4833,4864,1.31,Good,G,SI2,63.8,56.0,333.73,2.0,254.76,0.877742946708464
4834,591,0.31,Ideal,F,VS2,61.8,53.0,83.64,0.5,269.81,0.8576051779935275
4835,873,0.3,Ideal,F,IF,60.9,57.0,83.45,0.7,278.17,0.9359605911330049
4836,2591,0.57,Very Good,F,VVS1,61.9,56.0,151.42,0.6,265.65,0.9046849757673667
4837,15966,1.55,Premium,F,VS1,62.0,60.0,395.43,1.2,255.12,0.967741935483871
4838,6899,1.6,Premium,F,SI2,61.8,57.0,417.94,0.7,261.21,0.9223300970873787
4839,4054,0.9,Good,G,VS2,62.1,59.0,228.43,2.3,253.81,0.9500805152979066
4840,732,0.31,Ideal,D,SI1,62.2,55.0,82.31,0.7,265.52,0.8842443729903536
4841,675,0.3,Premium,E,SI1,59.8,60.0,80.81,0.9,269.37,1.0033444816053512
4842,1412,0.53,Ideal,H,VS2,62.6,57.0,137.12,0.4,258.72,0.9105431309904153
4843,1655,0.5,Ideal,E,VS2,60.6,59.0,137.9,2.0,275.8,0.9735973597359736
4844,18107,1.7,Very Good,E,VS2,58.6,60.0,483.72,1.1,284.54,1.023890784982935
4845,6290,1.0,Premium,G,VS1,62.3,58.0,253.62,1.4,253.62,0.9309791332263243
4846,994,0.5,Fair,F,SI1,65.1,59.0,121.27,1.8,242.54,0.9062980030721967
4847,3679,0.9,Ideal,F,SI2,62.3,57.0,235.65,0.3,261.83,0.9149277688603532
